Spanish,"La geodiversidad expresa la variedad geológica de una región, teniendo en cuenta elementos tales como estructuras sedimentarias o tectónicas, materiales, como rocas, fósiles o suelos, e incluyendo los rasgos geomorfológicos del relieve y los recursos naturales energéticos e hídricos. Su magnitud depende de la frecuencia y distribución de estos elementos y del registro de la historia geológica regional.[1]​[2]​  La escuela anglosajona sigue la definición de geodiversidad de Gray, que separa la geomorfología y la edafología de la geología,[1]​ y que la define como «el rango natural (diversidad) de características geológicas (rocas, minerales y fósiles), geomorfológicas (formas del terreno y procesos) y suelos.[3]​ Incluye sus asociaciones, relaciones, propiedades, interpretaciones y sistemas». La definición de geodiversidad no incluye el paisajismo, las construcciones en cemento u otras influencias humanas significativas.[4]​ La geodiversidad de una zona es el reflejo de su historia geológica, el resultado de millones de años de procesos y acontecimientos geológicos,[2]​ tales como sedimentación, deformación tectónica, plutonismo, metamorfismo, vulcanismo, transgresiones y regresiones marinas, diagénesis, erosión, etc. que quedan registrados físicamente en las rocas. La geodiversidad puede ser cuantificada, pues está compuesta de elementos geológicos, que se muestran en afloramientos o formas del relieve con límites finitos, medibles, permitiendo estimar su frecuencia, distribución y hacer comparaciones entre regiones diferentes.[1]​[5]​ Un tema asociado y que ha sido motivo de estudio es la característica variable de la geografía en un abanico de elementos diversos. Diversos geógrafos tales como Friedich Ratzel y Vidal de la Blache han hecho notar, como las acciones del hombre alteran el paisaje."
Polish,"Parafia Chrystusa Króla w Göteborgu (szw. Kristus Konungens katolska församling) - rzymskokatolicka parafia należąca do dekanatu Göteborg Sztokholmskiej Katolickiej Diecezji. Mieści się przy Parkgatan 14. Parafia została założona w 1862 roku i jest najstarszą z trzech katolickich parafii w Göteborgu. Początkowo liczyła pięćdziesięciu wiernych. Trzy lata później dysponowała własnym kościołem pw. św. Józefa. W 1928 r. parafia zakupiła wolne miejsca w dzielnicy Heden w celu postawienia tam nowej świątyni, szkoły oraz plebanii. 31 października 1937 r. położono kamień węgielny pod budowę kościoła, a 2 października 1938 r. odbyła się w nim pierwsza msza. W tym czasie parafia liczyła już pięciuset wiernych. W 1961 r. było ich już prawie trzy tysiące. Pod koniec lat 90. parafia miała ponad siedem tysięcy wiernych różnych narodowości. Swoim zasięgiem obejmuje gminę Göteborg, z wyjątkiem północno-wschodnich dzielnic miasta. Proboszczem jest Tobias Unnerstål. Przy parafii działa Caritas."
Polish,"Neue Grafik/New Graphic Design/Graphisme actuel – szwajcarskie czasopismo poświęcone zagadnieniom projektowania graficznego. Łącznie w latach 1958–1965 ukazało się 17 numerów pisma (ostatni numer był podwójny). Redakcję tworzyli Josef Müller-Brockmann, Richard Paul Lohse, Hans Neuberg i Carlo Vivarelli (część artykułów programowych podpisywano akronimem LMNV utworzonym od nazwisk redaktorów). Czasopismo w dużym stopniu przyczyniło się do popularyzacji szwajcarskiego stylu w typografii na świecie. Publikowano w nim artykuły poświęcone historii i teorii dizajnu oraz edukacji projektantów.  Layout czasopisma zaprojektował Vivarelli, wykorzystując siatkę projektową pozwalającą na równoległe zamieszczenie tekstów w trzech językach (niemieckim, angielskim i francuskim). W dziewiątym numerze zamieszczono artykuł poświęcony polskiemu artyście i projektantowi Henrykowi Berlewiemu."
Polish,"Canadian Olympic Curling Trials 2013 – turniej wyłaniający kobiecą i męską reprezentację Kanady w curlingu na Zimowe Igrzyskach Olimpijskie 2014. Zawody finałowe odbywają się pod nazwą Tim Hortons Roar of the Rings 2013 w MTS Centre, w Winnipeg między 1 a 8 grudnia. Turniej eliminacyjny Road to the Roar rozegrano w dniach 5-10 listopada w Kitchener Memorial Auditorium Complex, w Kitchener. W turnieju zwyciężył zespół Jennifer Jones, w finale zawodniczki z Winnipeg pokonały 8:4 Sherry Middaugh. Trzecie miejsce zajęła Rachel Homan. Drużyna reprezentująca kobiety w 2010 rozpadła się. Przy kapitan, Cheryl Bernard pozostała Susan O’Connor i jako rezerwowa Carolyn McRorie, zespół ten zakwalifikował się do turnieju Road to the Roar. Ostatecznie po porażce 7:9 Valerie Sweeting zawodniczki zakończyły na 4. miejscu i nie awansowały do głównego turnieju. Cori Morris wystąpiła jako rezerwowa w drużynie Stefanie Lawton i uplasowała się na 7. miejscu. Męską reprezentację w Soczi stanowić będzie zespół Brada Jacobsa. W finale zawodnicy z Sault Ste. Marie pokonali 7:4 ekipę Johna Morrisa. Trzecie miejsce przypadło Kevinowi Martinowi. Finaliści do turnieju głównego awansowali po rozgrywkach w Road to the Roar. W męskiej drużynie występującej w Vancouver nastąpiły mniejsze zmiany, ze składu odszedł John Morris. Na jego miejsce do ekipy Kevina Martina dołączył David Nedohin. Martin jako pierwszy zakwalifikował się do turnieju głównego kwalifikacji olimpijskich - wygrał Canada Cup 2011. Zawodnicy z Edmonton w Round Robin zajęli 2. miejsce i awansowali do półfinału, w którym przegrali 5:7 na rzecz zespołu Johna Morrisa. Morris w 2013 dołączył do Jima Cottera i objął funkcję kapitana."
German,"Der Fall Ibrahim Ali war ein Mordfall in Marseille, bei dem der 17-Jährige Ibrahim Ali von Militanten Mitgliedern des Front National (FN, heute umbenannt in Rassemblement National) erschossen wurde.Ibrahim Ali war ein 17-jähriger Gymnasiast, französischer Staatsangehöriger mit Wurzeln in den Komoren. Der Gymnasiast rannte am 21. Februar 1995 nach einer Musikprobe zum Bus. Zur gleichen Zeit hängte Robert Lagier mit zwei Freunden, Mario d’Ambrosio und Pierre Giglio Plakate für die Präsidentschaftswahl in Frankreich 1995 für Jean-Marie Le Pen vom FN. Als die drei Freunde Ali rennen sahen, schoss Lagier auf der Avenue des Aygalades in den Rücken, und der Jugendliche starb am Tatort.In den Tagen darauf kam es in Marseille zu Kundgebungen im Zusammenhang mit dem Mordfall, zu denen 30.000 Demonstranten erschienen. 1998 hat das Gericht Lagier zu 15 Jahren d'Ambrosio zu zehn Jahren und Giglio zu zwei Jahren Haft verurteilt.Am 21. Februar 2021 wurde die Avenue des Aygalades in Avenue Ibrahim Ali umbenannt."
Spanish,"El término trama puede referirse, en esta enciclopedia:  en un tejido, a la trama, el conjunto de hilos paralelos, transversales a la urdimbre; a la trama, la pauta caligráfica que facilita y delimita la escritura; a la trama o complot, una conspiración o confabulación por la que se intenta perjudicar a alguien; en narratología, a la trama, el orden cronológico de los acontecimientos en una obra literaria, en una obra de teatro o en una película; Paralelamente en narratología, a la trama secundaria se le llama subtrama. en telecomunicaciones, a una trama de red, un paquete de datos; a Trama, un grupo de rock peruano de la década de 1980; a La trama, un brevísimo cuento del libro El hacedor, de Jorge Luis Borges; en algunos países de Centroamérica, a la trama, la comida; a Family Plot, película de 1976 conocida en México como Trama macabra, y en España como La trama; en micología, a la trama, la carne, la parte interna de un basidiocarpo, en un hongo."
German,"Das Pferd und der Esel ist eine Tierfabel, die Hochmut, unterlassene Hilfeleistung und gegenseitige Sorge füreinander am Beispiel eines Esels und eines Pferdes abhandelt.  Die Fabel kommt erstmals bei Äsop unter dem Titel „Der beladene Esel und das Pferd“ vor, ihre Moral spielt auf den Adel und den Mittelstand an: „Wenn Hohe und Niedere sich gegenseitige Hilfe leisten, wird beider Wohl befördert.“ Spätere Fabeldichter folgen dem Muster dieser Äsopschen Fabel, richten die Moral aber an die Allgemeinheit.  Johann Wilhelm Ludwig Gleim betont die Charaktereigenschaften seiner tierischen Protagonisten (der verzweifelte Esel bittet in liebkosender Form, während das unwillige Pferd ihn mit Verachtung schilt). Jean de La Fontaine gemahnt in seiner Fabel (franz. „Le Cheval et l’Âne“) in einer vorangestellten Lehre: „Hilfreich sei einer stets dem andern in der Welt; dein Nachbar stirbt, und sicher fällt auf deine Schultern seine Bürde.“Anders jedoch in der Fabel von Magnus Gottfried Lichtwer; dort unterhalten sich Esel und Pferd an einer Krippe, wobei das wohlgenährte, sorgenfreie Pferd keinerlei Verständnis für den abgemagerten, geschundenen Esel zeigt. Die Lichtwersche Moral am Schluss der Fabel: „Da sprach der graue Herr: dein Bauch ist voll und satt, und deine Weisheit stammt aus vollem Magen. Der hat gut predigen und von Verläugnung sagen, der selber keine Sorgen hat.“"
English,"This 1618 Battle of Gibraltar took place 24 June 1618 at the Strait of Gibraltar. it was one of several engagements during the Eighty Years' War between heavily armed Dutch traders and Spanish forces trying to block the ships from passing through the Straight of Gibraltar  when 12 Dutch ships which had been hired by the Republic of Venice and were flying Venetian colors, under the command of Melcior van den Kerchove, fought their way through against 10 blockading Spanish ships, commanded by Miguel de Vidazabal. About 10 Dutch ships, commanded by Moy Lambert (although his full squadron consisted of 13 ships), stood aside during the battle. The battle lasted from 3pm til nightfall. The Venetians suffered 40 casualties and the Spanish 70. The Spanish account mentions only 10 ships under Venetian colors and 8 under Dutch."
German,"Wilson Raj Perumal (* 31. Juli 1965) ist ein verurteilter singapurischer Spielmanipulator. Perumal ist wegen der Beteiligung an mehreren Spielmanipulationssystemen angeklagt, wie Asiagate (2007–2009) und dem finnischen Spielmanipulationsskandal (2008–2011). Das erste Mal inhaftiert wurde er im Jahr 1995 in Singapur wegen Spielmanipulation. Im selben Jahr reiste er im Namen eines singapurischen Spielmanipulationsbosses nach England um zwei FA-Cup-Spiele zu manipulieren. Seiner Autobiografie zufolge versuchten dabei er und sein Partner, Ian Bennett, den Torhüter des FC Liverpool und Dmitri Charin, den Torhüter von Chelsea London zu bestechen. Beides misslang.Im Februar 2011 wurde Perumal in Finnland verhaftet und zu zwei Jahren Gefängnis verurteilt. Er saß ein Jahr seiner Haftstrafe ab und wurde anschließend an Behörden in Ungarn übergeben.Während seiner Zeit im finnischen Gefängnis sprach er mit finnischen Behörden und enthüllte die Existenz eines globalen Spielmanipulationsnetzwerks aus Singapur.Er veröffentlichte eine Autobiografie über seine Jahre als Spielmanipulierer mit dem Titel Kelong Kings. Das Buch wurde gemeinsam mit den Enthüllungsjournalisten Alessandro Righi und Emanuele Piano verfasst und am 28. April 2014 veröffentlicht. In dem Buch behauptet er unter anderem, dass sich Nigeria und Honduras nur für die Fußball-Weltmeisterschaft 2010 qualifizieren konnten, weil er ihre Qualifikationsspiele manipuliert hat und dass er auch Wettbewerbe bei den Olympischen Sommerspielen 1996 in Atlanta und bei den Olympischen Sommerspielen 2008 in Peking manipuliert hat. Das Buch enthüllte außerdem komplizierte Details über die Manipulation von freundschaftlichen Aufwärmspielen im Rahmen der Fußball-WM 2010. Die Enthüllungen wurden von einem Bericht der FIFA bestätigt, Auszüge aus ihm erschienen in der New York Times, einen Monat nach der Veröffentlichung des Buches."
German,"Thomas Harry Williams, meist zitiert als T. Harry Williams, (* 19. Mai 1909 in Vinegar Hill, Illinois; † 6. Juli 1979 in Baton Rouge, Louisiana) war ein US-amerikanischer Historiker. Er war Professor an der Louisiana State University (LSU) in Baton Rouge. Williams studierte an der University of Wisconsin in Platteville mit dem Bachelor-Abschluss 1931 sowie an der University of Wisconsin–Madison mit dem Master-Abschluss 1932 und der Promotion 1937 bei William B. Hesseltine. Er unterrichtete dort und war ab 1938 Professor an der University of Nebraska at Omaha sowie ab 1941 Professor an der University of Louisiana (ab 1953 Boyd Professor). 1960 hielt er die Harmon Memorial Lecture in Military History an der United States Air Force Academy. 1966/67 war er Gastprofessor an der University of Oxford (Harmsworth Professor). 1957 war er Guggenheim Fellow. Er war mehrfacher Ehrendoktor (u. a. Tulane University, Loyola University). Er ist vor allem für sein Buch Lincoln and his Generals über Abraham Lincolns Verhältnis zu seinen Generälen im  Amerikanischen Bürgerkrieg bekannt (sowie andere Bücher über Generäle der Nord- und Südstaaten) und die Biographie des Gouverneurs von Louisiana Huey Long bekannt. Für letztere erhielt er den Pulitzer-Preis für Biographie und den National Book Award. Er schrieb auch ein in den USA verbreitetes Schulbuch über amerikanische Geschichte. 1979 wurde ein Lehrstuhl an der LSU nach ihm benannt und das Oral-History-Programm ist dort auch nach ihm benannt. Umfangreiche Oral-History-Aufzeichnungen auf Tonband dienten ihm als Grundlage seiner Huey-Long-Biographie."
English,"The GayVN Award for Best Actor is an award presented annually by AVN Media Network at the GayVN Awards, given to a gay porn actor for his performance in a leading role in a film released that year.Initially, achievements in gay pornography were recognized by AVN Media Network at the AVN Awards, until the creation of the GayVN Awards. The 1st GayVN Awards ceremony was held in 1998, with Vince Rockland receiving the award for his performance in Three Brothers. The second ceremony was held in 2000, with the GayVN Awards taking place annually until 2010. Following this the GayVN Awards would enter a seven-year hiatus, coming back in 2018.Since its inception, the award has been given to 20 actors. With two wins, Tony Donovan is the only actor to have won this award more than once, as well as the only one to achieve two consecutive wins. DeAngelo Jackson is the only man of color to win in this category, for Blended Family in 2020. As of the 2022 ceremony, the most recent recipients are Michael DelRay for The Last Course and Alex Riley for Return to Helix Academy Parts 1 & 2."
English,"Intense Tropical Cyclone Japhet was a damaging tropical cyclone that affected southeast Africa in March 2003. It developed on February 25 near the southwest coast of Madagascar, and initially moved to the northwest before turning to the southwest. With favorable conditions for development, Japhet quickly intensified in the Mozambique Channel, reaching maximum winds of 175 km/h (109 mph) , sustained over 10 minutes. After stalling briefly, the cyclone turned to the northwest, weakening slightly before striking Mozambique just south of Vilankulo on March 2. Japhet slowly weakened while progressing inland, dissipating over Zambia on March 6. Along its path, Japhet dropped heavy rainfall that caused widespread river flooding. The rains occurred after an extended drought, although excessive precipitation caused heavy crop damage, notably around where the storm moved ashore. In two provinces in Mozambique, the cyclone damaged or destroyed 25,000 houses, leaving at least 23,000 people homeless. Flooding in Zambia caused rivers to rise in Mozambique several days after the storm's passage. There were 17 deaths in Mozambique. Further inland, remnant rainfall destroyed a bridge and several houses in Zimbabwe, killing eight people."
Spanish,"Pentagram es una banda estadounidense de heavy metal originaria de Alexandria, Virginia. Formada el 25 de diciembre de 1971[1]​, son especialmente reconocidos por ser considerados, junto con Black Sabbath, como precursores del heavy metal y en especial del doom metal. Pese a haber tenido un perfil bajo durante la década de los 70 debido a las dificultades de conseguir un sello discográfico que los impulsara, fueron sin embargo, bastante proactivos grabando varios demos y sencillos a pesar de no lograr lanzar al mercado un disco completo sino hasta los años 80, ya con una formación diferente y publicado de manera independiente. A través de la historia el único miembro constante de la banda ha sido el vocalista y compositor Bobby Liebling, quien desde sus inicios se dedicó por completo a escribir las letras de sus canciones, muchas de ellas inspiradas en su tempestuosa vida de la que incluso 9.14 Pictures rodó una película documental llamada Last Days Here.[2]​"
English,"Rani Mukerji is an Indian actress known for her work in Hindi films. She made her screen debut in Biyer Phool (1996), a Bengali film directed by her father Ram Mukherjee. Her first leading role was that of a rape victim in the 1996 social drama Raja Ki Aayegi Baraat, for which she won a special jury trophy at the Screen Awards. In 1998 she received wider recognition for her role alongside Aamir Khan in the action film Ghulam. Later that year, her breakthrough role as the romantic interest of Shah Rukh Khan's character in the romantic drama Kuch Kuch Hota Hai earned Mukerji her first Filmfare Award in the Best Supporting Actress category. She followed this initial success by portraying the leading lady in several films, including Hello Brother (1999) and Nayak: The Real Hero (2001), none of which helped propel her career forward.Mukerji's career prospects improved in 2002 when she played the lead role of a medical student in Yash Raj Films' Saathiya, a romantic drama that gained her a Filmfare Critics Award for Best Actress. For her roles in the 2004 romantic comedy Hum Tum and the composite drama Yuva, Mukerji became the only actress to win both the Filmfare Award for Best Actress and Best Supporting Actress, respectively, in the same year. Also that year, she starred in Veer-Zaara—the highest-grossing Bollywood film of the year. In 2005 she garnered praise for portraying a blind, deaf and mute woman in the drama Black, and starred in the critically acclaimed fantasy film Paheli. She also played a con woman that year in the crime comedy film Bunty Aur Babli. For her performance in Black, she was awarded the Best Actress and Best Actress (Critics) trophies at Filmfare. The following year, she played an unhappily married woman in the musical romantic drama Kabhi Alvida Naa Kehna—one of the top-grossing Bollywood films in domestic and overseas markets.Following a leading role in the moderately financially successful family drama Ta Ra Rum Pum (2007), Mukerji starred primarily in films produced by Yash Raj Films for the next two years. None of these films performed well at the box office, after which she featured as a talent judge for the Sony Entertainment Television reality show Dance Premier League (2009). The role of a headstrong television reporter in the 2011 semi-biographical thriller No One Killed Jessica earned her another Best Supporting Actress trophy at Filmfare, and the film proved to be her first box office success in four years. In 2012, she portrayed a grieving mother in the supernatural thriller Talaash: The Answer Lies Within and in 2014 she appeared as a police officer in the crime thriller Mardaani. Following a four-year hiatus, Mukerji played a woman suffering from Tourette syndrome in Hichki (2018), which ranks among Hindi cinema's highest-grossing female-led films. She reprised her role in Mardaani 2 (2019), a sequel to Mardaani, which was a critical and commercial success.  "
German,"Wladimir Borissowitsch Gabulow (russisch Владимир Борисович Габулов; englisch Vladimir Gabulov; * 19. Oktober 1983 in Ordschonikidse, Nordossetische ASSR, Sowjetunion) ist ein ehemaliger russisch-ossetischer Fußballtorwart. Der ehemalige russische Nationalspieler stand zuletzt beim belgischen Klub FC Brügge unter Vertrag. Gabulow begann seine Profilaufbahn 16-jährig bei damaligen Drittligisten FK Mosdok aus Mosdok. Durch seine Leistungen dort und in der Jugendnationalmannschaft Russlands wurde der Trainer des Moskauer Clubs Dynamo Gassajew auf ihn aufmerksam und holte ihn 2001 in die Premjer-Liga, in der Gabulow erst 17-jährig auf Anhieb Stammkeeper werden konnte. Als Gassajew in der Mitte der Saison den Klub verließ, suchte auch Gabulow sich einen neuen Klub: Alanija Wladikawkas aus seiner Heimatstadt, wo er zweieinhalb Jahre als Stammtorhüter agierte. Zur Saison 2004 wurde Gabulow wieder von Gassajew nach Moskau geholt, diesmal zum Armeesportklub ZSKA. Bei ZSKA musste er jedoch hinter dem gerade 18-jährigen Akinfejew zurücktreten und war während seiner gesamten dreijährigen Zeit lediglich Ersatzmann. Während der beiden Meisterschaftsjahre 2004 und 2006 kam er nur jeweils einmal in der Liga zum Einsatz, beim UEFA-Pokalsieg 2004/05 kam er gar überhaupt nicht zum Einsatz, weshalb er nach der Saison 2006 den Club verließ und zu Kuban Krasnodar wechselte. Trotz seiner guten Leistungen im Tor – er wurde in die Liste der besten 33 Spieler der Premjer-Liga gewählt – stieg Kuban nach der Saison 2007 ab. Der Verein verlieh ihn für die nächste Saison an den Premjer-Liga-Club Amkar Perm, mit dem er das Finale der russischen Pokals 2007/08 erreichte, bevor er während der Vorbereitung zur Euro 2008 zurück zum Hauptstadtclub Dynamo wechselte. Nach Stationen bei Anschi Machatschkala, PFK ZSKA Moskau, erneut Dynamo Moskau und Arsenal Tula wechselte Gabulow Anfang 2018 nach Belgien zum FC Brügge. Am 12. November 2018 beendete er nach vier Monaten Vereinslosigkeit seine aktive Karriere.Gabulow gehörte den verschiedenen Jugend- und Juniorenauswahlen Russlands an. Für die U-21 spielte er sechs Mal. 2007 testete der russische Nationaltrainer Hiddink Gabulow als dritten Mann hinter Akinfejew und Malafejew. Bei seinem ersten Freundschaftsspieleinsatz im August 2007 gegen Polen überzeugte er den Trainer so, dass er im Wechsel mit Malafejew für den verletzten Akinfejew in den restlichen Spielen der Qualifikation zur Euro 2008 eingesetzt und später in den Kader für die Endrunde berufen wurde."
English,"Aspray Chester Deeside Dragons  are a Welsh ice hockey team that play in the National Ice Hockey League, north division. They play their games at Deeside Leisure Centre, Flintshire, and replaced the previous team Flintshire Freeze. They won the North League championship in the 2015/16 season, with a record of 24-3-1 as well as the 2015/16 Laidler Playoffs. For the 2022/23 season the club has Aspray Chester  as the clubs title sponsor. The 2022/23 season sees the return of ice hockey to North Wales for the first time in over 2 years, due to the ice rink being used as a field hospital and later a vaccination centre for North East Wales.  In July 2015 it was reported that the Dragons had been bought by Red Hockey Limited, a British Company who own the Telford Tigers English Premier League Ice Hockey team as well as having stakes in Manchester Phoenix and Bracknell Bees. In 2015/16, the team won the league, gaining promotion to NIHL North 1 (Moralee). During the season there were issues between the owners of the Deeside Dragons and Flintshire County Council which resulted in the ownership of the Dragons being removed from Red Hockey. Despite prior fears with the ownership of the Deeside Dragons logo these have been quelled with a rebranded logo. On the final home game of the 2015/16 season the Dragons were involved in an incident which saw their opponents Widnes Wild walk off the ice in the second period and refuse to continue the game.  Dragons player Alex Roberts received a three-game ban as a result of this incident. In July 2016 it was announced that Scott McKenzie had left the Widnes Wild to join the Dragons as player-coach. He left the following year. At the end of the 2017/18 season the Dragons were relegated to the North Division 2 league.  "
Spanish,"Goerge Abbott (Guildford, 19 de octubre de 1562 - Surrey, 5 de agosto de 1633) fue un arzobispo anglicano. Puritano celoso y predicador de la iglesia anglicana, fue deán de Winchester, obispo de Lichfield y de Londres y Arzobispo de Canterbury y tres veces vicerrector de la Universidad de Oxford, aunque fue destituido por sus ideas calvinistas (1627).  Tuvo el coraje de oponerse a la corte en numerosas ocasiones, en particular en el asunto del conde y la condesa de Essex, cuyo divorcio era vivamente perseguido por el rey. El arzobispo protestó porque el divorcio fuera concedido solamente por la mayoría de dos votos. Son numerosos sus escritos. Tradujo el Nuevo Testamento al inglés e intervino activamente en la traducción de la Biblia. También es preciso cita su Historia de las matanzas de la Valletine."
Spanish,"Las Fuerzas Francesas del Interior (F.F.I.) (en francés: Forces françaises de l'intérieur) es la denominación empleada a partir de 1944, durante la Segunda Guerra Mundial, para designar al conjunto de organizaciones clandestinas de carácter militar que operaban en Francia, como la Armée secrète, la Organisation de résistance de l'armée, o los Francs-tireurs et partisans, en apoyo de las fuerzas aliadas.  Las FFI fueron encuadradas en marzo de 1944 bajo el mando del general Pierre Koenig, destacando en las acciones de preparación al desembarco de Normandía y liberación posterior de numerosas ciudades de la Francia ocupada, bajo el mando del coronel Henri Rol-Tanguy, siendo que su número aumentó progresivamente conforme más áreas de la Francia metropolitana quedaban libres de la presencia del ejército alemán, posibilitando una movilización formal y organizada de los combatientes que hasta entonces habían integrado partidas de maquis enfrascadas en guerra de guerrillas. Una de las preocupaciones principales del general Charles de Gaulle era la utilización de tropas regulares francesas para la lucha contra el Tercer Reich al lado de las fuerzas británicas y estadounidenses. Las tropas de la Francia Libre, reunidas desde junio de 1940, eran numéricamente muy pequeñas en las primeras fases de la guerra y se sustentaban primeramente en guarniciones del imperio colonial francés que rechazaban el armisticio con la Alemania Nazi; otra fuente de tropas eran individuos que lograban huir de la Francia metropolitana y se unían al movimiento de De Gaulle, o voluntarios de nacionalidad francesa residentes en el extranjero.  Todas estas fuerzas no alcanzaban un número de soldados muy grande (en comparación con los que disponía Gran Bretaña o EE. UU.) pero la situación empezó a cambiar cuando en noviembre de 1942 tropas estadounidenses desembarcaron en las colonias francesas de Marruecos y Argelia y lograron que sus guarniciones respectivas se adhirieran a la Francia Combatiente (a partir del 13 de julio de 1942, la Francia Libre pasó a ser denominada Francia Combatiente). El desembarco de Normandía permitió que los franceses libres (cabe destacar que, ""Francia Libre"" y ""Fuerzas Francesas Libres"" se emplean a menudo para referirse al mando político y a las fuerzas militares de Francia en el exilio) entrasen en contacto con los maquis de la Resistencia francesa y estos últimos empezaron a ser fusionados desde julio de 1944 en las FFI formando unidades combatientes de mayor tamaño, sujetas a disciplina propiamente militar, y bajo la dirección de oficiales profesionales.  Esta decisión no fue inmediatamente popular en vista que muchos miembros del maquis no estaban acostumbrados a la disciplina militar, a que varias partidas de guerrilleros insistían en la obediencia a sus carismáticos jefes directos antes que a un abstracto cuerpo de oficiales, y también porque varios grupos de maquis (sobre todo comunistas y socialistas) deseaban ser dirigidos solo por oficiales de su misma ideología para así mantener su ""identidad"" partidaria en vez de fusionarse con tropas que carecían de ella. Tales objeciones fueron rechazadas por De Gaulle en vista de la urgente situación militar y la militarización progresiva del maquis continuó avanzando hasta formar las FFI: los guerrilleros que se negaron a ello debieron entregar las armas y volver a la vida civil. Aun así, la mayor parte de los maquis aceptaron las nuevas reglas, en parte por la necesidad de unificar esfuerzos contra el enemigo nazi y en parte porque el suministro de armas por parte de británicos y estadounidenses solo alcanzaría a las tropas que aceptasen el mando del gobierno provisional de Charles de Gaulle (que ya estaba instalado en París desde fines de agosto de 1944). Otro factor importante fue la necesidad del nuevo gobierno francés (y de los maquis que lo apoyaban) de mostrar a Francia como un país beligerante que cooperaba sustancialmente con el esfuerzo militar de los aliados y la única forma visible de hacerlo era mediante las FFI que serían base de un renacido Ejército francés; gracias a ello tropas francesas pudieron participar en las operaciones aliadas de 1945 y participar exitosamente en la invasión aliada contra Alemania."
Polish,"Zgromadzenie Sióstr Urszulanek Serca Jezusa Konającego, USJK, zwanych też urszulankami szarymi, zostało założone przez św. Urszulę Ledóchowską. Zgromadzenie odwołuje się do patronatu św. Urszuli, dziewicy i męczennicy z IV wieku na zasadach sformułowanych przez św. Anielę Merici, założycielkę Towarzystwa św. Urszuli powołanego w XVI wieku. Zgromadzenie powstało w 1920 roku, zostało zatwierdzone przez Stolicę Apostolską w 1930 roku. Urszulanki organizowały przedszkola, szkoły, domy dziecka, internaty dla młodzieży szkół średnich, domy akademickie. Zgromadzenie prowadziło kursy zawodowe dla dziewcząt, świetlice i czytelnie dla dzieci i młodzieży. Podejmowano katechizację w szkołach państwowych oraz kształcenie przyszłych katechetek i nauczycielek. Pod kierownictwem św. Urszuli Ledóchowskiej w latach 20. i 30. XX w. powstały domy Zgromadzenia w Łodzi, Poznaniu, Sieradzu, Czarnym Borze k. Wilna i w Wilnie, w Warszawie oraz na Wołyniu i Polesiu. Już w 1928 roku uruchomiono placówkę w Rzymie (zajmującą się młodzieżą akademicką oraz ubogimi), która stała się zalążkiem przyszłego domu generalnego Zgromadzenia. W 1930 roku rozpoczęto pracę we Francji. Pomimo strat wojennych Zgromadzenia Urszulanki szare podjęły nowe inicjatywy nawiązujące do ich tradycji. W Polsce Zgromadzenie podjęło się katechizacji, pracy w instytucjach kościelnych i uczelniach katolickich (KUL, ATK), oraz pracy formacyjnej z młodzieżą. Pozbawione nieruchomości, które były podstawą niezależnego bytu Zgromadzenia przed drugą wojną światową, Urszulanki poświęciły się pracy misyjnej. W 1965 roku otworzono placówkę w Kanadzie przy polskiej parafii w Windsor (Ontario), jednocześnie prowadząc nauczanie w lokalnych szkołach i organizując przedszkole. W 1969 roku Zgromadzenie podjęło pracę w Argentynie, w 1971 w Brazylii, w 1976 w Finlandii, w 1980 w Niemczech, w 1988 na Ukrainie, w 1990 w Tanzanii, w 1995 na Białorusi, w 2002 na Filipinach, w 2008 w Rosji, a w 2009 w Boliwii. W XXI w. Zgromadzenie liczy około 800 sióstr w 14 krajach, w prawie 100 placówkach na 5 kontynentach. Podstawowym działaniem apostolskim jest wychowanie i nauczanie dzieci i młodzieży oraz pomoc ubogim."
